subject_id,loc_plot_state1,loc_plot_city1,loc_plot_state2,loc_plot_city2,year_exposure,plot_target1,plot_target2,plot_target3,attack_preparation,changing_target,anticp_fatals_targ,internet_use_plot,extent_plot,violent,primary_event_mass_casualty_inci,q,r,foreign_fighter,criminal_severity,criminal_charges,indict_arrest,current_status,group_membership,actively_recruited,recruiter1,recruiter2,recruiter3,actively_connect,group_competition,role_group,length_group,clique,internet_radicalization,media_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_platform2,social_media_platform3,social_media_platform4,social_media_platform5,social_media_activities1,social_media_activities2,social_media_activities3,social_media_activities4,social_media_activities5,social_media_activities6,social_media_activities7,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,ideological_sub_category2,ideological_sub_category3,loc_habitation_state1,loc_habitation_city1,loc_habitation_state2,loc_habitation_city2,itinerant,external_rad,rad_duration,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,event_influence2,event_influence3,event_influence4,radicalization_sequence,radicalization_place,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,religious_background,convert,reawakening,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,education,student,employment_status,work_history,military,military_status_arrest,foreign_military,social_stratum_childhood,social_stratum_adulthood,abuse_child,abuse_adult,abuse_type1,abuse_type2,abuse_type3,psychological,alcohol_drug,radical_friend,radical_family,radical_signif_other,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_type2,previous_criminal_activity_type3,previous_criminal_activity_age,gang,gang_age_joined,trauma,other_ideologies,angry_us,group_grievance,component_id,component_density,lone_offender,degree_centrality,betweenness_centrality,closeness_centrality
6306,Washington,Seattle,,,2015,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,0,1,1,1,0,-99,-99,,,-99,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,1,0,0,2,17,,Washington,Seattle,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,-99,-99,-88,3,57,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,1,-99,-99,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,1343,-88.0,1,0,0,0.0
6313,Virginia,Richmond,Virginia,Chesterfield,2015,1,14,15,1,0,1,0,2,1,1,0,-88,0,7,2,4,4,2,0,-88,,,0,0,3,1,1,,,0,,,,,,,,,,,,,,0,1,0,0,2,,,Virginia,Chester,,,-99,0,3,10,5,0,0,0,,,,1,0,1,3,34,1,1,2,15,1,0,United States of America,1,United States of America,408,0,-88,3,0,1,3,0,-88,0,2,1,0,0,-88,,,0,1,2,0,0,2,6,10,16,1,0,-88,0,0,1,-99,257,1.0,0,2,0,1.0
6315,Virginia,Richmond,,,2015,1,14,15,1,0,1,0,2,1,1,0,-88,0,7,2,4,4,2,-99,-99,,,-99,0,2,1,1,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Virginia,Colonial Heights,Virginia,Richmond,-99,0,-99,10,1,0,0,0,,,,1,0,3,3,30,1,0,2,-99,0,-99,United States of America,1,United States of America,360,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,2,-99,0,3,4,16,,1,0,-88,-99,0,1,0,257,1.0,0,2,0,1.0
6316,Ohio,Akron,,,2016,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,4,2,4,4,0,-99,-99,,,-99,-88,-88,-88,0,2,0,2,4,1,2,7,,,1,2,3,,,,,1,0,0,0,11,,,Ohio,Akron,,,-99,0,-99,10,2,1,1,7,,,,1,0,-88,2,25,1,0,2,-99,-99,-99,United States of America,1,United States of America,300,0,-88,-99,0,1,1,0,-88,0,-99,2,0,0,-88,,,1,0,0,-99,0,0,-88,,,-88,0,-88,0,0,1,2,1344,-88.0,1,0,0,0.0
6318,Iowa,Dubuque,,,2015,14,,,0,0,0,0,5,1,0,-88,-88,0,10,2,4,4,0,-99,-99,,,-99,-88,-88,-88,1,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Iowa,Dubuque,,,0,0,2,5,1,0,0,0,,,,-99,0,1,3,40,2,0,2,-99,0,0,United States of America,1,United States of America,480,0,-88,-99,0,-99,-99,0,-88,0,-99,2,0,0,-88,,,0,1,3,-99,-99,3,4,5,19,2,0,-88,0,0,0,0,177,1.0,0,3,0,1.0
6319,Colorado,Colorado Springs,,,2015,5,14,,1,0,1,0,5,1,1,1,0,0,10,2,4,3,0,0,-88,,,0,-88,-88,-88,0,1,2,1,4,3,,,,,1,4,,,,,,0,0,0,1,15,,,Colorado,Hartsel,,,1,0,3,10,4,1,0,0,,,,1,0,-88,3,57,2,5,2,6,0,0,United States of America,1,United States of America,684,0,-88,5,0,2,3,0,-88,0,2,1,0,0,-88,,,2,0,0,0,0,3,2,19,20,3,0,-88,0,0,0,0,1345,-88.0,1,0,0,0.0
6320,Minnesota,Minneapolis,,,2015,14,,,1,0,1,1,5,1,1,1,0,0,10,2,4,3,2,-99,-99,,,-99,0,2,-99,1,2,0,2,4,1,14,15,,,1,2,3,7,,,,0,1,0,0,2,4,,Minnesota,Bloomington,,,1,0,2,10,2,0,0,0,,,,1,0,-88,3,23,1,0,2,-99,0,0,United States of America,1,United States of America,276,0,-88,5,0,1,-99,1,0,0,2,-99,0,0,-88,,,0,0,3,-99,0,0,-88,,,-88,0,-88,0,0,0,0,168,1.0,0,3,0,1.0
6321,Minnesota,Minneapolis,,,2015,14,,,1,0,1,1,5,1,1,1,0,0,10,2,4,3,2,-99,-99,,,-99,0,2,-99,1,2,0,0,,,,,,,,,,,,,,0,1,0,0,2,4,,Minnesota,Eagan,,,-99,0,-99,10,1,0,0,0,,,,-99,-99,-88,3,27,-99,-99,2,-99,0,-99,United States of America,1,United States of America,324,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,-99,0,0,0,168,1.0,0,3,0,1.0
6322,Minnesota,Minneapolis,,,2015,14,,,1,0,1,1,5,1,1,1,0,0,10,2,4,3,2,-99,-99,,,-99,0,2,-99,1,2,0,2,4,1,14,15,,,1,2,3,7,,,,0,1,0,0,2,4,,Minnesota,Hermantown,,,-99,0,-99,10,2,0,0,0,,,,-99,-99,-88,3,22,1,0,2,-99,0,0,United States of America,1,United States of America,264,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,-99,0,0,0,168,1.0,0,3,0,1.0
6323,Minnesota,Minneapolis,,,2015,14,,,1,0,1,1,5,1,1,1,0,0,10,2,4,3,2,-99,-99,,,-99,0,2,-99,1,2,0,0,,,,,,,,,,,,,,0,1,0,0,2,4,,Minnesota,Pine City,,,-99,0,-99,10,1,0,0,0,,,,-99,-99,-88,6,26,-99,-99,2,-99,0,-99,United States of America,1,United States of America,312,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,-99,0,0,0,168,1.0,0,3,0,1.0
6325,California,San Bernardino,,,2015,2,3,14,2,0,2,-99,5,1,1,1,1,0,10,-88,-88,8,2,0,-88,,,1,0,1,18,1,1,1,1,,1,,,,,1,3,,,,,,1,0,0,0,11,,,California,Redlands,,,0,0,3,10,2,1,0,5,,,,1,0,-88,6,28,2,1,2,1,0,0,United States of America,1,United States of America,336,2,Pakistan,8,-99,1,4,0,-88,0,1,2,2,0,2,3,,0,0,2,0,3,0,-88,,,-88,0,-88,2,0,1,1,258,1.0,0,2,0,1.0
6326,Minnesota,Minneapolis,Illinois,Chicago,2015,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,3,2,0,-88,,,1,0,3,21,0,2,0,2,2,2,3,,,,1,3,6,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,1,0,2,8,4,-99,-99,7,,,,1,1,-88,2,20,1,0,2,1,0,-99,United States of America,2,Somalia,228,1,Kenya,4,1,1,3,0,-88,0,1,2,0,0,-88,,,0,0,2,0,0,0,-88,,,-88,0,-88,2,0,-99,1,5,0.048257080610021784,0,14,.0026496690794076,0.217252396166134
6327,California,Riverside,California,San Bernadino,2015,14,,,2,1,3,-99,5,1,1,1,1,0,5,2,4,4,2,1,3,,,0,0,2,-99,1,1,1,1,3,1,,,,,1,2,3,,,,,1,0,0,0,11,,,California,Riverside,,,0,0,2,10,4,0,0,0,,,,1,0,-88,1,24,1,0,2,-99,1,0,United States of America,-99,-99,120,-99,-99,-99,-99,-99,-99,0,-88,0,-99,2,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,-99,0,0,0,258,1.0,0,2,0,1.0
6328,Pennsylvania,Harrisburg,,,2015,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,3,3,-99,-88,,,1,1,2,17,0,1,,1,5,2,,,,,1,2,3,5,6,,,1,0,0,0,11,,,Pennsylvania,Harrisburg,,,0,0,-99,6,4,1,0,-99,,,,-99,-99,-88,2,19,1,0,2,-99,-99,-99,United States of America,1,United States of America,228,-99,-99,-99,0,4,-88,0,-88,0,-99,-99,0,0,-88,,,0,0,0,0,0,0,-88,,,-88,0,-88,-99,0,1,1,1346,-88.0,1,0,0,0.0
6329,California,Richmond,,,2015,14,,,1,0,2,0,3,1,1,0,-88,0,7,1,4,4,0,0,-88,,,0,-88,-88,-88,0,1,0,1,3,1,,,,,1,2,3,,,,,0,1,0,0,3,,,California,Richmond,,,0,0,1,10,1,1,0,0,,,,1,0,-88,3,55,2,1,2,-99,0,0,United States of America,1,United States of America,660,0,-88,-99,0,2,4,0,-88,0,-99,2,0,0,-88,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,0,0,0,1,1347,-88.0,1,0,0,0.0
6330,New York,Rochester,,,2015,14,,,2,0,1,1,3,1,1,0,-88,0,7,2,4,3,0,1,1,,,1,-88,-88,-88,0,2,0,2,4,1,3,10,28,,1,2,7,,,,,1,0,0,0,11,,,New York,Rochester,,,0,0,1,10,2,0,0,0,,,,3,0,2,2,25,2,1,2,-99,1,-99,United States of America,1,United States of America,300,0,-88,2,0,3,2,0,-88,0,1,1,0,0,-88,,,2,0,0,0,0,3,3,,,1,0,-88,2,0,1,0,1348,-88.0,1,0,0,0.0
6332,Texas,Houston,,,2016,1,14,,1,-99,2,-99,2,1,1,0,-88,1,5,2,4,3,2,-99,-99,,,-99,0,2,-99,1,1,,1,3,1,,,,,1,2,5,,,,,1,0,0,0,11,,,Texas,Houston,Texas,Dallas,0,-99,2,8,4,-99,-99,-99,,,,-99,-99,-88,4,24,2,1,2,1,0,-99,Iraq,3,Iraq,74,1,Iraq,-99,-99,1,-99,0,-88,0,1,1,0,0,-88,,,0,0,2,0,0,3,9,,,2,0,-88,2,0,-99,-99,259,-88.0,0,1,0,0.666666666666666
6333,Pennsylvania,Philadelphia,,,2016,3,,,-99,0,1,0,5,1,0,-88,-88,0,10,2,4,3,0,-99,-99,,,-99,-88,-88,-88,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Pennsylvania,Philadelphia,,,0,1,2,10,2,0,0,0,,,,1,1,-99,2,30,3,0,2,5,0,2,United States of America,1,United States of America,360,0,-88,4,0,1,2,0,-88,0,1,2,0,0,-88,,,1,0,0,0,0,3,4,9,18,3,0,-88,2,0,1,0,1349,-88.0,1,0,0,0.0
6334,-99,-99,,,2014,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-99,1,9,3,-99,-99,,,-99,1,3,-99,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,-99,-99,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,120,-99,-99,-99,-99,4,1,0,-88,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,1350,-88.0,1,0,0,0.0
6335,-99,-99,,,2015,-99,,,0,0,-99,1,2,1,1,0,-88,0,5,2,4,4,2,1,3,,,1,0,1,10,0,2,,2,4,27,,,,,1,2,3,5,6,7,,1,0,0,0,11,,,Maryland,Edgewood,,,-99,-99,2,6,4,0,0,7,,,,1,0,-88,4,30,2,0,2,1,0,-99,United States of America,2,Egypt,-99,1,Egypt,5,0,3,3,0,-88,0,-99,-99,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,0,0,0,-99,1351,-88.0,1,0,0,0.0
6336,Minnesota,Minneapolis,,,2015,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,1,4,1,4,1,1,-99,-99,,,-99,1,2,-99,0,1,,1,4,1,2,,,,1,3,5,6,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,0,1,1,1,1,0,0,,,,1,-99,-88,2,19,1,0,2,1,0,0,United States of America,1,United States of America,228,2,Somalia,4,1,5,-88,0,-88,0,2,2,0,0,-88,,,0,1,2,0,0,1,6,,,2,0,-88,0,0,1,0,5,0.048257080610021784,0,4,.0032012094961441,0.202985074626865
6337,California,Irvine,,,2015,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,1,5,2,4,4,3,0,-88,,,1,0,1,15,1,2,,2,4,11,,,,,6,,,,,,,1,0,0,0,11,,,California,Irvine,,,0,0,2,6,1,0,1,7,,,,1,0,-88,4,50,3,2,2,1,0,1,United States of America,2,Syria,252,1,Saudi Arabia,9,1,1,4,0,-88,0,3,3,0,0,-88,,,0,0,2,0,0,0,-88,,,-88,0,-88,2,0,0,2,514,-88.0,0,1,0,1.0
6338,Wisconsin,Milwaukee,,,2016,15,,,2,1,2,0,2,1,1,0,-88,0,7,2,4,4,0,0,-88,,,0,-88,-88,-88,0,1,0,,,,,,,,,,,,,,,1,0,0,0,11,,,Wisconsin,Milwaukee,,,1,0,1,10,1,0,0,-99,,,,1,0,-88,4,23,1,0,2,5,0,1,United States of America,-99,United States of America,-99,2,Jordan,4,0,3,3,0,-88,0,2,2,0,0,-88,,,0,1,0,0,0,0,-88,,,-88,0,-88,0,0,1,-99,1352,-88.0,1,0,0,0.0
6340,California,Laguna Niguel,,,2015,14,,,0,0,1,0,5,1,0,-88,-88,0,10,2,3,3,3,-99,-99,,,-99,-99,-99,-99,0,,,,,,,,,,,,,,,,,0,1,0,0,2,,,California,Rossmoor,,,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,1,3,37,-99,-99,2,-99,0,-99,United States of America,1,United States of America,444,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,1,-99,-99,-99,3,1,5,4,2,0,-88,-99,0,-99,-99,1,0.011015630403209074,0,1,0,0.120712174331477
6342,Nevada,Bunkerville,Oregon,Harney County,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,9,2,2,3,2,0,-88,,,0,0,3,-99,0,1,,1,4,1,3,27,,,1,2,3,7,,,,0,1,0,0,4,,,Arizona,Phoenix,,,-99,0,-99,9,1,1,0,0,,,,1,0,-88,3,40,2,6,2,10,0,-99,United States of America,1,United States of America,480,0,-88,4,0,2,4,0,-88,0,2,2,0,0,-88,,,0,0,2,2,1,0,-88,,,-88,0,-88,-99,0,-99,-99,3,0.04519952945434802,0,46,.0059362801599001,0.121783757542131
6343,Nevada,Bunkerville,Oregon,Harney County,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,9,2,2,3,3,-99,-99,,,-99,-99,2,-99,0,,,,,,,,,,,,,,,,,0,1,0,0,1,2,,Idaho,Hailey,,,1,-99,2,9,1,1,0,0,,,,-99,0,-99,3,31,2,4,2,-99,0,-99,United States of America,1,United States of America,384,0,-88,2,0,1,4,0,-88,0,-99,-99,0,0,-88,,,0,1,2,-99,-99,1,13,,,-99,0,-88,0,0,-99,-99,3,0.04519952945434802,0,44,.0024063165656816,0.121648770349844
6345,Nevada,Bunkerville,Oregon,Merlin,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,9,2,2,3,2,-99,-99,,,-99,1,3,-99,0,1,,1,,1,3,,,,1,2,3,,,,,0,1,0,0,4,,,Arizona,Dewey-Humboldt,,,1,-99,-99,9,-99,1,0,0,,,,-99,0,-99,3,36,-99,-99,2,-99,0,-99,United States of America,1,United States of America,432,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,1,0,2,-99,-99,3,19,,,-99,0,-88,-99,0,-99,-99,3,0.04519952945434802,0,43,.0014114549543416,0.12164034358548
6346,Oregon,Princeton,,,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,9,2,2,4,3,-99,-99,,,-99,-99,1,-99,0,1,,1,,1,3,,,,1,2,3,,,,,0,1,0,0,1,3,,Arizona,Peoria,,,1,-99,1,9,1,1,0,0,,,,-99,0,-99,3,34,2,2,2,-99,0,-99,United States of America,1,United States of America,408,0,-88,5,0,1,4,1,0,0,-99,-99,0,0,-88,,,1,0,-99,-99,-99,0,-88,,,-88,0,-88,1,0,-99,-99,3,0.04519952945434802,0,42,0.011178085776295105,0.121766867762291
6347,Florida,Miami,,,2016,1,,,1,0,1,1,3,1,1,0,-88,0,7,2,2,3,0,0,-88,,,0,-88,-88,-88,0,1,,1,,1,,,,,1,3,,,,,,1,0,0,0,11,,,Florida,Kendall,,,-99,-99,-99,10,1,-99,-99,0,,,,1,0,-88,1,20,1,0,2,-99,-99,-99,United States of America,1,United States of America,240,0,-88,-99,0,1,-99,0,-88,0,-99,2,0,0,-88,,,0,0,0,0,0,-99,-99,,,-99,0,-88,-99,0,-99,-99,1353,-88.0,1,0,0,0.0
6349,Virginia,Woodbridge,,,2016,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,4,2,1,3,,,-99,0,2,4,1,1,1,1,,3,,,,,1,,,,,,,1,0,0,0,11,,,Virginia,Woodbridge,,,1,0,1,6,2,-99,1,7,,,,1,0,-99,6,28,2,0,2,-99,1,-99,United States of America,1,United States of America,336,2,Iran,2,0,1,3,0,-88,0,1,2,2,0,3,,,0,1,2,0,0,1,13,20,,1,0,-88,1,0,-99,-99,444,-88.0,0,1,0,1.0
6350,Virginia,Woodbridge,,,2016,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,3,2,0,-88,,,1,0,2,-99,1,2,0,1,5,1,3,,,,1,2,3,4,,,,1,0,0,0,11,,,Virginia,Woodbridge,,,-99,0,1,1,2,0,1,7,,,,1,0,-88,2,25,1,0,2,5,0,-99,Sudan,3,Sudan,48,1,Sudan,4,1,1,2,0,-88,0,-99,1,0,0,-88,,,0,0,2,0,0,0,-88,,,-88,0,-88,1,0,0,-99,444,-88.0,0,1,0,1.0
6351,Nevada,Bunkerville,Oregon,Harney County,2017,2,,,2,0,1,-99,5,1,1,0,-88,0,9,2,2,4,2,-99,-99,,,-99,0,2,-99,0,1,,1,,3,,,,,4,,,,,,,0,1,0,0,1,,,Arizona,Cottonwood,,,1,-99,1,9,1,0,0,0,,,,1,0,-99,3,44,3,-99,2,-99,0,-99,United States of America,1,United States of America,528,0,-88,-99,0,4,1,0,-88,0,-99,1,0,0,-88,,,0,1,-99,-99,-99,3,4,19,20,-99,0,-88,-99,0,-99,-99,3,0.04519952945434802,0,48,0.023089309482356938,0.122241559345631
6352,Nevada,Bunkerville,Oregon,Harney County,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,9,2,2,4,2,0,-88,,,1,-99,3,-99,0,1,,,,,,,,,,,,,,,,0,1,0,0,4,,,Montana,Anaconda,,,1,-99,3,9,1,0,0,0,,,,1,0,-99,3,33,3,2,2,-99,0,-99,United States of America,1,United States of America,396,0,-88,3,0,4,1,1,0,0,-99,2,0,0,-88,,,2,1,-99,-99,-99,0,-88,,,-88,0,-88,3,0,-99,-99,3,0.04519952945434802,0,45,.0233245416789798,0.125652951699463
6353,Nevada,Bunkerville,Oregon,Harney County,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,9,2,2,3,2,0,-88,,,0,0,3,-99,0,1,,1,,1,,,,,1,3,,,,,,0,1,0,0,4,,,Utah,Cedar City,,,1,-99,-99,9,1,0,0,0,,,,1,0,-88,3,44,2,8,2,10,0,-99,United States of America,1,United States of America,528,0,-88,-99,0,2,4,0,-88,0,-99,-99,0,0,-88,,,0,0,2,2,1,1,-99,,,-99,0,-88,-99,0,-99,-99,3,0.04519952945434802,0,43,.0014114549543416,0.12164034358548
6354,Oregon,Princeton,Nevada,Bunkerville,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,9,2,2,5,2,-99,-99,,,-99,-99,2,-99,0,,,,,,,,,,,,,,,,,0,1,0,0,4,,,Nevada,Bunkerville,,,-99,-99,-99,9,1,0,0,0,,,,1,0,-99,3,45,-99,-99,2,-99,0,-99,United States of America,1,United States of America,540,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,1,-99,-99,-99,2,6,13,,2,0,-88,-99,0,-99,-99,3,0.04519952945434802,0,43,.0014114549543416,0.12164034358548
6355,Oregon,Princeton,,,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,8,2,4,5,2,0,-88,,,0,0,2,-99,0,1,0,,,,,,,,,,,,,,,0,1,0,0,4,,,Utah,Kanab,,,1,0,3,3,3,1,0,0,,,,1,0,-88,3,59,2,12,1,-99,0,0,United States of America,1,United States of America,708,0,-88,-99,0,2,4,0,-88,0,-99,2,0,0,-88,,,0,0,2,0,2,0,-88,,,-88,0,-88,0,0,0,2,3,0.04519952945434802,0,36,4.6355399430570264E-7,0.112161471640265
6356,Nevada,Bunkerville,Oregon,Burns,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,8,2,4,3,2,0,-88,,,0,-99,2,-99,0,1,1,1,2,3,26,,,,1,2,3,4,,,,0,1,0,0,4,1,,Ohio,Cincinnati,California,-99,1,-99,3,7,4,-99,-99,-99,,,,-99,-99,-88,3,50,1,-99,2,-99,0,-99,United States of America,1,United States of America,600,0,-88,-99,0,2,4,1,0,0,-99,-99,0,0,-88,,,0,0,2,-99,-99,0,-88,,,-88,0,-88,-99,0,0,0,3,0.04519952945434802,0,45,.0036943953247101,0.121674057649667
6357,Oregon,Princeton,,,2014,2,14,,-99,-99,-99,-99,5,1,0,-88,-88,0,8,2,4,4,0,0,-88,,,0,-88,-88,-88,0,1,,1,1,1,,,,,1,4,,,,,,0,1,0,0,1,4,,Georgia,Bonaire,,,0,-99,2,7,4,-99,-99,-99,,,,-99,-99,-99,3,41,3,2,2,-99,0,-99,United States of America,1,United States of America,516,0,-88,3,0,1,4,0,-88,0,-99,2,0,0,-88,,,1,0,-99,-99,-99,1,20,,,4,0,-88,2,0,-99,0,3,0.04519952945434802,0,37,.001399534485088,0.121589807505885
6358,Oregon,Princeton,,,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,8,2,4,4,2,0,-88,,,0,0,2,2,0,1,,1,4,1,,,,,1,2,4,,,,,0,1,0,0,4,,,Oregon,Irrigon,,,0,-99,1,7,4,-99,-99,-99,,,,-99,-99,-99,3,45,2,1,2,-99,0,-99,United States of America,1,United States of America,540,0,-88,-99,0,1,4,1,0,0,-99,-99,0,0,-88,,,1,1,-99,-99,-99,3,-99,,,3,0,-88,1,0,-99,0,3,0.04519952945434802,0,36,4.6355399430570264E-7,0.112161471640265
6359,Oregon,Princeton,,,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,8,2,4,3,2,0,-88,,,0,0,2,2,0,,,,,,,,,,,,,,,,,0,1,0,0,1,4,,Utah,Provo,,,0,0,-99,7,2,0,0,0,,,,1,0,-88,3,34,2,-99,2,-99,0,-99,United States of America,1,United States of America,408,0,-88,-99,0,4,-99,0,-88,0,-99,2,0,0,-88,,,1,0,-99,-99,0,1,16,,,2,0,-88,-99,0,-99,0,3,0.04519952945434802,0,36,4.6355399430570264E-7,0.112161471640265
6360,Oregon,Princeton,,,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,8,2,4,3,2,0,-88,,,0,0,2,2,0,2,0,1,,1,,,,,1,2,3,4,,,,0,1,0,0,1,4,,Idaho,Riggins,Wisconsin,Janesville,1,0,-99,7,5,0,0,0,,,,1,0,-88,3,47,2,2,2,7,0,0,United States of America,1,United States of America,564,0,-88,-99,0,4,-99,0,-88,0,-99,2,0,0,-88,,,0,1,-99,0,2,3,4,16,,3,0,-88,-99,0,-99,0,3,0.04519952945434802,0,36,4.6355399430570264E-7,0.112161471640265
6361,Oregon,Princeton,,,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,2,2,4,5,2,-99,-99,,,-99,1,2,1,0,1,1,1,4,1,3,10,,,1,3,4,5,,,,0,1,0,0,4,,,Ohio,Blanchester,,,0,0,3,5,2,0,0,0,,,,-99,0,-99,6,27,1,0,2,12,0,-99,United States of America,1,United States of America,228,2,Japan,4,0,1,4,0,-88,0,2,2,1,0,3,,,1,1,-99,0,0,1,16,,,2,0,-88,1,0,0,0,3,0.04519952945434802,0,36,4.6355399430570264E-7,0.112161471640265
6362,Oregon,Princeton,,,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,8,2,4,5,2,0,-88,,,0,0,2,2,0,1,,,,,,,,,,,,,,,,0,1,0,0,4,,,Nevada,Elko,,,1,0,-99,7,2,0,0,0,,,,-99,0,-88,3,46,3,2,2,-99,0,-99,United States of America,1,United States of America,552,0,-88,3,0,3,-99,0,-88,0,2,2,0,0,-88,,,0,0,-99,0,0,0,-88,,,-88,0,-88,-99,0,-99,0,3,0.04519952945434802,0,36,4.6355399430570264E-7,0.112161471640265
6363,Oregon,Princeton,,,2016,2,,,2,0,1,-99,5,1,1,0,-88,0,2,2,4,4,2,-99,-99,,,-99,0,2,-99,0,1,,1,,1,,,,,1,,,,,,,0,1,0,0,1,4,,Idaho,Riggins,Wisconsin,Janesville,1,0,-99,9,5,-99,0,0,,,,1,0,-88,3,48,2,-99,1,11,0,-99,United States of America,1,United States of America,576,0,-88,-99,0,1,4,0,-88,0,-99,2,0,0,-88,,,1,0,-99,-99,2,0,-88,,,-88,0,-88,-99,0,0,0,3,0.04519952945434802,0,36,4.6355399430570264E-7,0.112161471640265
6366,Michigan,Detroit,,,2016,3,15,,0,0,1,-99,3,1,1,0,-88,0,5,2,4,4,0,-99,-99,,,-99,-88,-88,-88,0,2,1,2,3,1,2,11,18,19,1,2,3,,,,,1,0,0,0,11,,,Michigan,Dearborn Heights,,,0,0,2,1,2,-99,1,7,,,,-99,-99,-99,4,21,1,0,2,1,-99,-99,United States of America,1,United States of America,262,2,Jordan,4,1,1,4,0,-88,0,2,2,0,0,-88,,,2,1,0,-99,0,1,16,18,,2,0,-88,-99,0,-99,1,1354,-88.0,1,0,0,0.0
6368,Maryland,Baltimore,,,2016,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,4,3,3,-99,-99,,,-99,1,2,53,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Maryland,Baltimore,,,0,1,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,2,31,2,2,2,1,0,-99,United States of America,1,United States of America,312,0,-88,3,-99,4,1,0,-88,0,-99,1,0,0,-88,,,0,0,3,0,0,3,4,9,,2,0,-88,-99,0,-99,-99,1355,-88.0,1,0,0,0.0
6369,Missouri,Bolivar,Missouri,Buffalo,2016,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,4,2,4,3,0,0,-88,,,0,-88,-88,-88,0,1,,1,5,1,2,19,,,1,2,,,,,,1,0,0,0,11,,,Missouri,Bolivar,,,-99,-99,-99,3,1,-99,-99,-99,,,,-99,-99,1,4,39,-99,2,1,11,-99,-99,United States of America,1,United States of America,468,2,Israel,-99,-99,4,1,0,-88,0,-99,2,0,0,-88,,,0,0,0,0,0,2,20,,,2,0,-88,-99,0,-99,-99,1356,-88.0,1,0,0,0.0
